시군구,번지,본번,부번,단지명,전월세구분,전용면적,계약년월,계약일,보증금,월세,층,건축년도,도로명
부산광역시 강서구 녹산동,262-1,0262,0001,1동,월세,65.79,202111,9,4000,30,7,2017, 
부산광역시 강서구 녹산동,262-1,0262,0001,1동,월세,65.79,202111,10,2000,50,6,2017, 
부산광역시 강서구 녹산동,287,0287,0000,1동,월세,65.06,202111,19,1000,45,7,2017,화전산업대로 272-11
부산광역시 강서구 대저1동,2338-2,2338,0002,태원더블루원,전세,78.93,202201,11,14000,0,3,2017,대저로 286
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을 리베르하임 주상복합,전세,73.45,202111,10,25000,0,15,2021,공항앞길13번길 53
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을 리베르하임 주상복합,전세,28.93,202111,24,12000,0,6,2021,공항앞길13번길 53
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을 리베르하임 주상복합,월세,58.07,202111,29,3000,57,10,2021,공항앞길13번길 53
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을 리베르하임 주상복합,월세,28.93,202201,5,6000,20,2,2021,공항앞길13번길 53
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을 리베르하임 주상복합,전세,73.45,202201,10,24000,0,7,2021,공항앞길13번길 53
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을 리베르하임 주상복합,월세,73.45,202201,14,1000,77,2,2021,공항앞길13번길 53
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을 리베르하임 주상복합,전세,58.07,202202,10,20000,0,6,2021,공항앞길13번길 53
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,전세,50.71,202111,11,20000,0,17,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,전세,29.44,202111,14,12000,0,24,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202111,16,500,42,15,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202112,9,500,50,19,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202112,13,500,50,26,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202112,22,500,42,15,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202201,11,500,47,25,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202201,19,500,50,20,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,전세,41.74,202202,3,18000,0,21,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,전세,41.74,202202,5,16000,0,17,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,전세,29.44,202202,12,13000,0,20,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,전세,29.44,202202,21,13000,0,26,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202202,21,1000,45,20,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,전세,29.44,202202,26,13000,0,26,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202203,19,500,43,20,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,전세,41.74,202203,26,18000,0,25,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,전세,29.44,202203,26,13000,0,20,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,전세,29.44,202204,2,13000,0,17,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202204,9,500,47,16,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202204,20,500,45,22,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202204,23,500,45,20,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202204,27,500,45,25,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵 명지퍼스트월드 2단지,월세,29.44,202204,30,500,47,18,2020,명지국제7로 37
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202111,8,6000,0,14,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202111,10,300,30,10,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202111,13,6500,0,16,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202111,20,6500,0,18,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202111,24,500,30,7,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202111,25,1000,25,5,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202111,25,6000,0,2,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202111,26,7000,0,17,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202112,3,1000,25,10,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202112,4,500,30,13,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202112,9,6000,0,5,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202112,15,6000,0,12,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202112,17,300,30,8,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202112,17,2000,20,3,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202112,23,300,30,7,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202112,25,6000,0,5,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202112,29,500,30,10,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202112,29,300,30,6,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202201,8,500,30,11,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202201,22,500,30,12,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202201,22,500,30,9,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202201,31,300,30,14,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,5,500,30,14,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,8,2000,20,3,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202202,8,6000,0,6,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,8,4000,15,18,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,9,300,30,15,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,11,1000,25,14,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,16,500,30,12,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,18,500,30,11,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,19,2000,25,12,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,19,500,30,16,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202202,19,5400,0,5,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,21,500,30,4,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,21,500,30,9,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,22,500,30,4,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,24,2000,20,3,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,25,300,30,7,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,25,300,30,3,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202202,28,500,30,6,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202203,1,500,33,10,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202203,2,1000,30,16,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202203,12,300,30,3,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202203,29,500,30,6,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202204,1,1000,30,19,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202204,5,5000,0,8,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202204,9,500,30,19,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202204,16,500,30,19,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202204,20,2000,23,7,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202205,2,300,30,3,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202205,16,1000,28,6,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202205,24,5800,0,13,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,월세,23.62,202205,28,300,30,2,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202205,29,6500,0,16,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3229-26,3229,0026,명지 삼정그린코아 웨스트,전세,23.62,202205,30,6000,0,8,2015,명지오션시티9로 50
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,전세,28.69,202111,12,7000,0,5,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202111,18,500,40,5,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202111,26,500,40,9,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202112,9,500,38,4,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,26.76,202112,9,500,32,10,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,28.69,202112,14,500,34,6,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,전세,28.69,202112,16,7000,0,4,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202201,8,1500,30,5,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,26.76,202201,18,2000,20,10,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202201,21,2000,30,9,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29.77,202202,1,500,40,5,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202202,5,500,40,9,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,28.69,202202,17,500,40,10,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,28.69,202202,18,500,35,4,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202202,18,500,40,7,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,28.69,202202,19,500,35,4,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,28.69,202202,19,500,40,6,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202202,19,500,50,10,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,28.69,202202,21,500,35,8,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202202,21,1000,35,8,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29.77,202202,23,500,35,10,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29.77,202202,25,500,40,9,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202202,26,500,45,9,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,28.69,202202,28,2000,30,7,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202203,11,500,45,6,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,전세,26.76,202203,22,6300,0,7,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,28.69,202203,26,500,40,8,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,28.69,202203,26,500,40,5,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202203,26,500,45,7,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202204,18,500,45,9,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,전세,26.76,202204,23,6500,0,8,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202205,2,500,43,8,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29.77,202205,2,500,35,8,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,월세,29,202205,2,600,43,8,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3240-7,3240,0007,명지 청산오션타워,전세,28.69,202205,19,9500,0,6,2014,명지오션시티1로 173
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,58.4,202111,13,21000,0,25,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.13,202112,10,500,40,28,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202112,15,500,40,12,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,59.5,202112,16,2000,110,23,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.13,202112,17,500,34,12,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202112,21,500,40,13,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202112,24,500,40,12,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202112,30,500,40,29,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,56.06,202112,30,21000,0,30,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,59.43,202112,31,22000,0,17,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,59.39,202201,4,21000,0,21,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,59.39,202201,5,500,70,15,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,58.37,202201,5,500,50,10,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,59.39,202201,10,20000,0,15,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,29.13,202201,12,8700,0,5,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,29.13,202201,12,10000,0,9,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,29.25,202201,14,11000,0,24,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,59.39,202201,15,1000,62,15,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,29.13,202201,15,10000,0,28,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,56.02,202201,20,20000,0,29,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,29.25,202201,20,10000,0,12,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202201,27,500,40,10,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,29.13,202201,28,9200,0,30,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,59.39,202201,29,23000,0,24,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,59.39,202202,4,21500,0,9,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,59.39,202202,5,1000,69,12,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,59.43,202202,9,10000,33,11,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202202,19,500,38,4,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,29.25,202202,22,10500,0,23,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,59.39,202202,23,1000,70,18,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202202,26,300,40,17,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,56.02,202202,26,1000,67,14,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,59.39,202202,28,18900,0,21,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,29.25,202203,2,9000,0,19,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,56.06,202203,4,21000,0,30,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202203,12,500,40,29,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,59.39,202203,19,21000,0,30,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,58.4,202203,19,1000,53,19,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,29.13,202203,31,10000,0,30,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,59.43,202204,9,1000,70,26,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,56.02,202204,9,22000,0,8,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202204,16,500,37,16,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,59.43,202204,20,20000,0,17,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,29.25,202204,20,10000,0,23,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202204,22,300,38,15,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202204,25,500,40,18,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202204,26,300,44,25,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,58.37,202205,9,12480,0,10,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,58.4,202205,10,1000,70,13,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,58.4,202205,13,20000,0,10,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,56.06,202205,17,22000,0,24,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202205,19,500,45,30,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,58.37,202205,21,500,53,7,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,월세,29.25,202205,23,500,37,26,2019, 
부산광역시 강서구 명지동,3599-3,3599,0003,명지국제신도시 삼정그린코아 더베스트,전세,29.25,202205,28,6600,0,14,2019, 
부산광역시 강서구 명지동,3239-6,3239,0006,명지롯데프라자,전세,27.27,202111,17,5500,0,4,2014,명지오션시티4로 73
부산광역시 강서구 명지동,3239-6,3239,0006,명지롯데프라자,전세,27.27,202111,20,5000,0,7,2014,명지오션시티4로 73
부산광역시 강서구 명지동,3239-6,3239,0006,명지롯데프라자,월세,41.17,202201,7,300,38,4,2014,명지오션시티4로 73
부산광역시 강서구 명지동,3239-6,3239,0006,명지롯데프라자,전세,27.27,202201,8,5000,0,5,2014,명지오션시티4로 73
부산광역시 강서구 명지동,3239-6,3239,0006,명지롯데프라자,전세,27.27,202201,16,6000,0,5,2014,명지오션시티4로 73
부산광역시 강서구 명지동,3239-6,3239,0006,명지롯데프라자,전세,27.27,202201,19,6000,0,4,2014,명지오션시티4로 73
부산광역시 강서구 명지동,3239-6,3239,0006,명지롯데프라자,월세,29.14,202202,3,100,50,4,2014,명지오션시티4로 73
부산광역시 강서구 명지동,3239-6,3239,0006,명지롯데프라자,월세,27.27,202202,19,500,32,7,2014,명지오션시티4로 73
부산광역시 강서구 명지동,3604-2,3604,0002,부산 명지 제나우스 블루오션 오피스텔,전세,24.56,202111,1,11000,0,9,2020,명지국제2로 16
부산광역시 강서구 명지동,3604-2,3604,0002,부산 명지 제나우스 블루오션 오피스텔,전세,24.56,202111,6,10000,0,10,2020,명지국제2로 16
부산광역시 강서구 명지동,3604-2,3604,0002,부산 명지 제나우스 블루오션 오피스텔,월세,24.56,202111,8,500,35,11,2020,명지국제2로 16
부산광역시 강서구 명지동,3604-2,3604,0002,부산 명지 제나우스 블루오션 오피스텔,월세,24.56,202111,15,500,37,15,2020,명지국제2로 16
부산광역시 강서구 명지동,3604-2,3604,0002,부산 명지 제나우스 블루오션 오피스텔,월세,24.56,202111,15,500,35,6,2020,명지국제2로 16
부산광역시 강서구 명지동,3604-2,3604,0002,부산 명지 제나우스 블루오션 오피스텔,월세,24.56,202111,18,1000,35,17,2020,명지국제2로 16
부산광역시 강서구 명지동,3604-2,3604,0002,부산 명지 제나우스 블루오션 오피스텔,월세,24.56,202111,20,300,25,3,2020,명지국제2로 16
부산광역시 강서구 명지동,3604-2,3604,0002,부산 명지 제나우스 블루오션 오피스텔,월세,24.56,202111,26,500,37,9,2020,명지국제2로 16
부산광역시 강서구 명지동,3604-2,3604,0002,부산 명지 제나우스 블루오션 오피스텔,월세,24.56,202111,27,500,40,8,2020,명지국제2로 16
부산광역시 강서구 명지동,3604-2,3604,0002,부산 명지 제나우스 블루오션 오피스텔,전세,24.56,202111,28,9000,0,10,2020,명지국제2로 16
