시군구,번지,본번,부번,단지명,전월세구분,전용면적,계약년월,계약일,보증금,월세,층,건축년도,도로명
부산광역시 강서구 녹산동,262-1,0262,0001,유나베네스1차,전세,72.5242,202202,16,16000,0,6,2017,화전산업대로 272-9
부산광역시 강서구 녹산동,262-1,0262,0001,유나베네스1차,월세,72.5242,202202,21,100,55,6,2017,화전산업대로 272-9
부산광역시 강서구 녹산동,262-1,0262,0001,유나베네스1차,월세,72.5242,202203,19,2000,55,6,2017,화전산업대로 272-9
부산광역시 강서구 녹산동,287,0287,0000,유나베네스2차,전세,52.9148,202111,3,11000,0,4,2017,화전산업대로 272-11
부산광역시 강서구 녹산동,287,0287,0000,유나베네스2차,월세,71.3035,202205,13,1000,50,7,2017,화전산업대로 272-11
부산광역시 강서구 대저1동,2388-17,2388,0017,외진가센트럴타워,월세,44.0091,202111,1,500,30,12,2019,대저로273번길 25
부산광역시 강서구 대저1동,2388-17,2388,0017,외진가센트럴타워,전세,61.5977,202111,5,22500,0,10,2019,대저로273번길 25
부산광역시 강서구 대저1동,2388-17,2388,0017,외진가센트럴타워,월세,40.9155,202201,10,500,50,8,2019,대저로273번길 25
부산광역시 강서구 대저1동,2388-17,2388,0017,외진가센트럴타워,전세,39.5072,202202,23,14100,0,8,2019,대저로273번길 25
부산광역시 강서구 대저1동,2388-17,2388,0017,외진가센트럴타워,전세,61.5977,202202,23,19950,0,7,2019,대저로273번길 25
부산광역시 강서구 대저1동,7375,7375,0000,우창더뷰,전세,52.1206,202202,8,16000,0,8,2019,대저중앙로 9
부산광역시 강서구 대저1동,7375,7375,0000,우창더뷰,전세,54.5245,202202,9,15500,0,2,2019,대저중앙로 9
부산광역시 강서구 대저1동,7375,7375,0000,우창더뷰,월세,52.1206,202203,30,3000,55,6,2019,대저중앙로 9
부산광역시 강서구 대저1동,7375,7375,0000,우창더뷰,전세,54.5245,202205,31,17000,0,7,2019,대저중앙로 9
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을리베르하임주상복합,월세,68.0071,202111,8,1000,77,2,2021,공항앞길13번길 53
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을리베르하임주상복합,월세,68.0071,202111,8,5000,63,2,2021,공항앞길13번길 53
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을리베르하임주상복합,월세,66.9538,202111,9,10000,70,13,2021,공항앞길13번길 53
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을리베르하임주상복합,전세,63.7289,202112,24,25000,0,12,2021,공항앞길13번길 53
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을리베르하임주상복합,전세,64.8538,202112,29,12000,0,3,2021,공항앞길13번길 53
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을리베르하임주상복합,월세,32.3376,202112,31,1000,35,5,2021,공항앞길13번길 53
부산광역시 강서구 대저2동,2033-1,2033,0001,공항마을리베르하임주상복합,월세,79.34,202204,18,1000,103,12,2021,공항앞길13번길 53
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,월세,98.969,202111,9,5000,135,18,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,월세,98.969,202111,16,30000,30,27,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,월세,87.985,202111,30,2000,85,6,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,월세,87.985,202112,3,4000,65,16,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,전세,87.852,202112,10,22000,0,14,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,전세,87.985,202112,17,39000,0,21,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,전세,98.969,202202,15,45000,0,4,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,월세,87.983,202202,26,5000,120,27,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,월세,87.852,202203,15,21000,65,18,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,전세,87.852,202203,19,29400,0,24,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,전세,98.967,202204,16,44000,0,19,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,전세,87.985,202204,23,39000,0,26,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,월세,87.983,202204,26,5000,130,5,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,전세,87.852,202205,2,40500,0,22,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,월세,87.852,202205,9,3000,80,21,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,월세,87.985,202205,11,3000,84,21,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,전세,87.852,202205,11,40000,0,23,2019,명지국제2로 80
부산광역시 강서구 명지동,3599-1,3599,0001,e편한세상명지,월세,87.985,202205,11,5000,120,14,2019,명지국제2로 80
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,84.97,202111,6,31000,0,8,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,84.97,202111,12,31000,0,10,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,133.77,202111,13,45000,0,9,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,84.97,202111,18,17850,0,12,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,84.97,202111,20,30000,0,4,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,149.87,202111,30,36750,0,15,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,84.97,202112,1,30000,0,4,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,84.97,202112,4,16800,0,3,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,월세,101.92,202112,11,30000,40,12,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,월세,101.96,202112,13,1500,80,7,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,월세,101.92,202112,28,10000,10,5,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,101.92,202201,18,18900,0,9,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,84.99,202202,12,25000,0,10,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,월세,84.97,202202,19,5000,80,10,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,133.77,202202,28,27000,0,1,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,월세,114.49,202203,14,5000,110,6,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,월세,101.92,202203,19,25000,40,8,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,월세,101.96,202203,31,3000,100,10,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,101.96,202204,16,39500,0,1,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,114.49,202204,21,24885,0,3,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,전세,84.97,202204,25,24000,0,1,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3233,3233,0000,극동스타클래스,월세,101.99,202205,21,5000,150,15,2008,명지오션시티2로 71
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202111,19,19140,9,13,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202112,14,19140,9,6,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,14,9570,43,18,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,14,19140,9,16,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,전세,59.9774,202112,14,19140,0,20,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,14,19140,9,9,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9583,202112,14,19140,9,11,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9583,202112,14,19140,9,1,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,15,19140,9,1,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,전세,59.7268,202112,15,19130,0,8,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202112,15,19140,9,20,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,15,19140,9,4,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9583,202112,15,19140,9,13,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202112,15,19140,9,5,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,15,19140,9,11,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.7268,202112,16,19130,9,4,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202112,16,19140,9,1,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,16,19140,9,7,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,16,19140,9,3,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202112,16,19140,9,18,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,16,19140,9,13,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202112,16,19140,9,7,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,전세,59.9583,202112,16,19140,0,17,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.7268,202112,16,19130,9,16,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202112,17,19140,9,3,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.7268,202112,17,19130,9,2,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9583,202112,20,19140,9,5,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,20,19140,9,14,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202112,20,19140,9,5,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,전세,59.8908,202112,20,19130,0,5,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,20,19140,9,17,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202112,20,19140,9,9,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9583,202112,21,19140,9,10,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,21,19140,9,5,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,전세,59.7268,202112,21,19130,0,6,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,전세,59.9583,202112,22,19140,0,3,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9583,202112,22,19140,9,8,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9583,202112,24,19140,9,9,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9583,202112,28,19140,9,7,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9583,202112,29,19140,9,3,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202112,29,19140,9,8,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,전세,59.9774,202112,30,19140,0,6,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,전세,59.9583,202112,30,19140,0,4,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,전세,59.8908,202201,10,19140,0,8,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202201,10,19140,9,6,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202201,11,19140,9,19,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202201,12,19140,9,11,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.7268,202201,13,19130,9,13,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.7268,202201,14,19130,9,11,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9583,202201,17,19140,9,7,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.8908,202201,17,19140,9,12,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.7268,202201,17,19130,9,1,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,전세,59.7268,202201,17,19130,0,7,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202201,19,19140,9,12,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9583,202201,21,19140,9,2,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202202,3,1000,80,8,2018,명지국제5로 110
부산광역시 강서구 명지동,3347,3347,0000,금강펜테리움센트럴파크3차,월세,59.9774,202202,4,19140,9,2,2018,명지국제5로 110
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,84.997,202111,11,3000,120,3,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,113.9349,202112,16,64000,0,28,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,84.9584,202112,22,3000,100,2,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,84.997,202112,28,3000,120,8,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,84.9584,202112,29,41000,0,22,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,84.997,202112,30,5000,150,24,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,84.9584,202201,8,42000,0,18,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,80.7864,202201,22,42000,0,30,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,99.9247,202201,28,30000,40,1,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,99.9247,202201,28,30000,40,1,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,84.9584,202202,10,5000,110,6,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,113.9349,202202,18,5000,160,12,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,84.9584,202202,26,40000,0,17,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,84.997,202203,5,29400,0,2,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,84.997,202203,5,40000,0,10,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,84.9584,202203,12,40000,0,1,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,84.997,202203,18,42000,0,18,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,113.9349,202204,2,50000,0,24,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,84.9584,202204,6,2000,130,13,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,84.997,202204,11,10000,100,12,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,84.997,202204,20,40000,0,8,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,84.997,202204,24,42000,0,26,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,84.997,202204,24,42000,0,26,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,84.9584,202204,25,5000,110,10,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,84.997,202204,26,2800,110,11,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,84.9584,202204,30,3000,120,5,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,84.997,202205,6,3000,110,29,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,월세,84.997,202205,7,5000,130,20,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,80.7864,202205,28,37000,0,14,2020,명지국제7로 37
부산광역시 강서구 명지동,3594,3594,0000,더샵명지퍼스트월드2단지,전세,84.9584,202205,30,40000,0,18,2020,명지국제7로 37
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,113.9349,202111,4,10000,150,3,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,84.9584,202111,11,2000,120,8,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,84.997,202112,2,3000,110,18,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,80.7864,202112,6,20000,70,4,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,84.997,202112,10,20000,60,16,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,전세,84.997,202112,10,20000,0,16,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,84.997,202112,11,3000,120,17,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,80.7864,202112,29,3000,70,22,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,84.997,202112,31,3000,100,14,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,전세,84.997,202201,3,40000,0,17,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,113.9349,202201,17,5000,165,12,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,84.997,202201,20,5000,120,20,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,84.997,202201,20,5000,120,20,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,전세,80.7864,202202,5,27000,0,14,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,전세,80.7864,202202,8,40000,0,23,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,전세,80.7864,202202,8,40000,0,23,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,전세,80.7864,202202,8,40000,0,23,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,84.9584,202202,12,8000,100,15,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,84.9584,202202,15,20000,40,5,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,80.7864,202202,23,22000,70,7,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,84.997,202202,26,10000,110,29,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,전세,84.9584,202203,11,43000,0,23,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,전세,84.997,202203,26,40000,0,9,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,84.997,202203,28,3000,130,4,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,80.7864,202203,30,20000,70,27,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,전세,84.9584,202204,4,45000,0,13,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,84.9584,202204,9,3000,130,27,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,전세,84.9584,202204,23,40000,0,11,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,전세,80.7864,202204,29,27500,0,10,2020,명지국제2로 41
부산광역시 강서구 명지동,3595-3,3595,0003,더샵명지퍼스트월드3단지,월세,80.7864,202205,6,5000,135,21,2020,명지국제2로 41
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,월세,135.5564,202111,1,15000,130,13,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,월세,91.6395,202111,4,5000,140,18,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,135.8022,202111,6,59000,0,20,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,월세,135.8022,202111,22,27000,70,9,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,135.8022,202111,23,56000,0,7,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,91.6395,202111,23,46000,0,11,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,135.8022,202111,27,55000,0,18,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,135.8022,202112,2,59500,0,11,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,91.6395,202112,4,45000,0,19,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,135.5564,202112,10,50000,0,8,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,91.6395,202112,13,31500,0,14,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,135.5564,202112,18,57000,0,6,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,135.5564,202112,18,57000,0,6,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,91.6395,202112,21,44000,0,14,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,91.6395,202112,21,44000,0,14,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,월세,91.6395,202112,23,15000,70,10,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,월세,91.6395,202112,23,15000,70,10,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,월세,91.6395,202201,4,3000,150,14,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,135.8022,202201,5,55000,0,12,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,135.5564,202201,8,43000,0,3,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,135.8022,202201,10,57000,0,19,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,월세,135.8022,202201,12,3000,130,20,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,월세,135.8022,202201,15,15000,115,3,2019,명지국제7로 110
부산광역시 강서구 명지동,3404,3404,0000,더에듀팰리스부영,전세,135.8022,202201,15,15000,0,3,2019,명지국제7로 110
